fpl_id,fpl_name,understat_name,understat_id,normalized_name
379.0,William Smallbone,William Smallbone,8224,william smallbone
467.0,Oskar Buur,Oskar Buur,8227,oskar buur
352.0,Jack Robinson,Jack Robinson,8286,jack robinson
98.0,Josh Brownhill,Josh Brownhill,8323,josh brownhill
545.0,Ki-Jana Hoever,Ki-Jana Hoever,8351,kijana hoever
167.0,João Virgínia,João Virgínia,8366,joao virginia
10.0,Pablo Marí,Pablo Marí,8380,pablo mari
99.0,Bailey Peacock-Farrell,Bailey Peacock-Farrell,8482,bailey peacockfarrell
380.0,Jake Vokins,Jake Vokins,8493,jake vokins
643.0,Alexandre Jankewitz,Alexandre Jankewitz,8511,alexandre jankewitz
613.0,Joel Mumbongo,Joel Mumbongo,8566,joel mumbongo
186.0,Marek Rodák,Marek Rodák,8704,marek rodak
213.0,Illan Meslier,Illan Meslier,8715,illan meslier
197.0,Luke Ayling,Luke Ayling,8716,luke ayling
210.0,Jamie Shackleton,Jamie Shackleton,8721,jamie shackleton
,,Ian Poveda-Ocampo,8723,ian povedaocampo
,,Dara O&#039;Shea,8756,dara o039shea
413.0,Romaine Sawyers,Romaine Sawyers,8757,romaine sawyers
421.0,Kyle Edwards,Kyle Edwards,8758,kyle edwards
,,Vitinha,8777,vitinha
242.0,Konstantinos Tsimikas,Konstantinos Tsimikas,8852,konstantinos tsimikas
496.0,Matthew Cash,Matthew Cash,8864,matthew cash
539.0,Liam Delap,Liam Delap,8868,liam delap
418.0,Conor Townsend,Conor Townsend,8905,conor townsend
511.0,Max Lowe,Max Lowe,8918,max lowe
214.0,Leif Davis,Leif Davis,8919,leif davis
484.0,Antonee Robinson,Antonee Robinson,8940,antonee robinson
554.0,Jacob Ramsey,Jacob Ramsey,8941,jacob ramsey
558.0,Vladimir Coufal,Vladimir Coufal,8965,vladimir coufal
555.0,Filip Krovinovic,Filip Krovinovic,8966,filip krovinovic
592.0,Lewis Richardson,Lewis Richardson,9082,lewis richardson
594.0,Rhys Williams,Rhys Williams,9086,rhys williams
597.0,Robert Sánchez,Robert Sánchez,9098,robert sanchez
574.0,Andi Zeqiri,Andi Zeqiri,9099,andi zeqiri
602.0,Elliot Anderson,Elliot Anderson,9154,elliot anderson
610.0,Theo Corbeanu,Theo Corbeanu,9209,theo corbeanu
619.0,Niall Huggins,Niall Huggins,9219,niall huggins
618.0,Antwoine Hackford,Antwoine Hackford,9222,antwoine hackford
627.0,Percy Tau,Percy Tau,9249,percy tau
630.0,Reda Khadra,Reda Khadra,9250,reda khadra
636.0,Caleb Watts,Caleb Watts,9256,caleb watts
635.0,Allan Tchaptchet,Allan Tchaptchet,9257,allan tchaptchet
628.0,Jakub Moder,Jakub Moder,9284,jakub moder
656.0,Iliman Ndiaye,Iliman Ndiaye,9307,iliman ndiaye
661.0,Thakgalo Leshabela,Thakgalo Leshabela,9311,thakgalo leshabela
666.0,Dane Scarlett,Dane Scarlett,9332,dane scarlett
672.0,Carney Chukwuemeka,Carney Chukwuemeka,9356,carney chukwuemeka
673.0,Shola Shoretire,Shola Shoretire,9359,shola shoretire
676.0,Sidnei Tavares,Sidnei Tavares,9395,sidnei tavares
680.0,Nathan Broadhead,Nathan Broadhead,9406,nathan broadhead
683.0,Jaden Philogene-Bidace,Jaden Philogene-Bidace,9415,jaden philogenebidace
685.0,Gaetano Berardi,Gaetano Berardi,9423,gaetano berardi
705.0,Femi Seriki,Femi Seriki,9540,femi seriki
708.0,Tyrese Francois,Tyrese Francois,9552,tyrese francois
713.0,William Fish,William Fish,9557,william fish
712.0,Hannibal Mejbri,Hannibal Mejbri,9558,hannibal mejbri
